song_id,album_id,track_number,release_date,release_date_precision,song_name,popularity_song,explicit,song_type,artist_id,name,followers,popularity_artist,artist_type,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,main_genre
5VTH3ZneIpi8CQkShLoR89,7pKay9qctpLDFxcf8AY7tl,4,01.01.78,day,Dream Lover,9,FALSE,Solo,59QxeZBL6k9L4oJBGSyukd,The Marshall Tucker Band,367696,62,band,278227,4,0,4,0.00133,0.354,0.854,0.0479,0.145,-7.509,0.0555,0.83,156.107,album rock
4fUU9WKxEgJXyrZJsUA2iP,1w7JOjdpfTBz4rvhWQDWJz,2,1973,year,Can`t You See,65,FALSE,Solo,59QxeZBL6k9L4oJBGSyukd,The Marshall Tucker Band,367696,62,band,365093,7,1,4,0.276,0.406,0.713,0.00354,0.112,-5.49,0.0348,0.577,164.444,album rock
0xTY7Tld4DRxqUhxdw7bZW,2pEqJ7gldZoKHkUbqdFme0,2,01.01.77,day,Heard It in a Love Song,54,FALSE,Solo,59QxeZBL6k9L4oJBGSyukd,The Marshall Tucker Band,367696,62,band,297973,2,1,4,0.168,0.555,0.797,0.00268,0.12,-7.484,0.0389,0.683,152.87,album rock
3mvgXbMjAS1Me6YnMHvTYm,1EtOwQweCnao2hy3ShicuE,9,23.04.90,day,Years,7,FALSE,Solo,5NX29TmuYrENlpvz6IgYMJ,Wayne Newton,19954,46,singer,234560,7,1,4,0.261,0.271,0.395,0.00000139,0.11,-11.662,0.0293,0.249,174.894,adult standards
0ICuNLc9WmLldoXxMlVZFJ,4O5LVU9ybnzFn08pxURqxL,5,18.03.80,day,Seasons,12,FALSE,Solo,3wNX7r7t4Vaahrx9XzyYIY,Grace Slick,12477,31,singer,205067,7,0,4,0.679,0.339,0.387,0.0000277,0.116,-11.65,0.0349,0.614,76.668,psychedelic rock
1uula0TrYuRCFU5xYbfUNZ,7Dr0eWcQrHJouV7tJ7TPEU,4,26.03.13,day,Say Goodbye to Little Jo,6,FALSE,Solo,3oAbjWINfcTSAuVUlXXMty,Steve Forbert,16233,46,singer,237000,9,1,4,0.0264,0.58,0.744,0.00000281,0.136,-6.856,0.0482,0.694,114.861,alternative country
4kPLmTsTwA6wvtcbb0LtbM,1PxGKfviBr0ReG7ghmysEm,1,01.01.11,day,Romeo`s Tune,53,FALSE,Solo,3oAbjWINfcTSAuVUlXXMty,Steve Forbert,16233,46,singer,212400,9,1,4,0.339,0.528,0.709,0.00732,0.294,-7.645,0.0301,0.684,94.887,alternative country
24tc3OZ7YRdtQofd23niCE,3sWJWHRCi07Hbk35H046ST,2,1980,year,A Certain Girl,27,FALSE,Solo,3mY9Ii0cL5SQxpOTAm8SHx,Warren Zevon,159233,59,singer,188200,11,1,4,0.322,0.694,0.726,0,0.293,-12.987,0.0427,0.968,121.977,alternative country
1ib74Y6PJY5heGJJKq2tvd,1qxa6VbQVlc4PHelzTGXFo,6,1979,year,Today Is The Day,6,FALSE,Solo,0Z4CzYz9ieK8q9XiVMPkW5,The Bar-Kays,131132,50,band,192107,10,1,4,0.124,0.459,0.642,0,0.184,-7.825,0.0286,0.415,137.265,classic soul
7oR2quSsW5O7YmUC7HmwiV,1qxa6VbQVlc4PHelzTGXFo,2,1979,year,Move Your Boogie Body,28,FALSE,Solo,0Z4CzYz9ieK8q9XiVMPkW5,The Bar-Kays,131132,50,band,376227,0,1,4,0.386,0.786,0.944,0.00256,0.125,-7.018,0.047,0.963,113.939,classic soul
0bFGteEuBXbVd0fbV2XpD3,1LHq5SCXAmNmF9cD9cnWpH,1,01.01.79,day,Don`t Let Go,30,FALSE,Solo,3IKV7o6WPphDB7cCWXaG3E,Isaac Hayes,319572,58,singer,435160,8,1,4,0.0000254,0.864,0.691,0.778,0.0415,-9.118,0.0626,0.962,136.702,classic soul
4hZFGIyk2CiKxTOVTZ7W2H,2Y5gFvNzV2yEpD2TcEkbJU,9,18.12.15,day,Theme From The Men,3,FALSE,Solo,3IKV7o6WPphDB7cCWXaG3E,Isaac Hayes,319572,58,singer,238533,0,1,4,0.00031,0.663,0.588,0.532,0.187,-10.523,0.0286,0.58,128.905,classic soul
7huWsflUViqN7KktlH8wc5,0zYfUaLDEeWVYkohFTVLmd,1,01.01.16,day,Never Can Say Goodbye,32,FALSE,Solo,3IKV7o6WPphDB7cCWXaG3E,Isaac Hayes,319572,58,singer,309648,7,0,4,0.814,0.436,0.498,0.0000128,0.376,-14.058,0.0473,0.673,140.523,classic soul
62p6fF2r4NY6pwZbxxvmr8,4wVHvawxZy52Oemd4sGyUm,3,15.08.79,day,Fool in the Rain,60,FALSE,Solo,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,7663718,83,band,372893,0,1,4,0.0866,0.539,0.866,0.00414,0.0953,-8.404,0.0483,0.761,130.345,album rock
2g7iUTiLRue30KAXnesFgt,1lZahjeu4AhPkg9JARZr5F,5,24.02.75,day,Trampled Under Foot - 1990 Remaster,53,FALSE,Solo,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,7663718,83,band,335467,7,0,4,0.163,0.55,0.835,0.179,0.0864,-8.632,0.0487,0.808,111.25,album rock
4PRGxHpCpF2yoOHYKQIEwD,44Ig8dzqOkvkGDzaUof9lK,2,08.11.71,day,Rock and Roll - Remaster,64,FALSE,Solo,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,7663718,83,band,220561,9,1,4,0.000582,0.317,0.887,0.00258,0.0891,-7.292,0.0375,0.871,169.613,album rock
3qT4bUD1MaWpGrTwcvguhb,44Ig8dzqOkvkGDzaUof9lK,1,08.11.71,day,Black Dog - Remaster,71,FALSE,Solo,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,7663718,83,band,295387,4,0,4,0.396,0.437,0.864,0.0314,0.242,-7.842,0.0904,0.749,81.394,album rock
78lgmZwycJ3nzsdgmPPGNx,6P5QHz4XtxOmS5EuiGIPut,1,1970,year,Immigrant Song - Remaster,76,FALSE,Solo,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,7663718,83,band,146250,11,1,4,0.013,0.564,0.932,0.169,0.349,-10.068,0.0554,0.619,112.937,album rock
0hCB0YR03f6AmQaHbwWDe8,70lQYZtypdCALtFVlQAcvx,1,22.10.69,day,Whole Lotta Love - 1990 Remaster,74,FALSE,Solo,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,7663718,83,band,333893,9,1,4,0.0484,0.412,0.902,0.131,0.405,-11.6,0.405,0.422,89.74,album rock
0PjkD419FrFnRuS5Mgs6pm,2bcyAp5VCrj4w5XBiWK74q,2,1979,year,I Shoulda Loved Ya,36,FALSE,Solo,37WGztoQRbNgo55GQCw75B,Narada Michael Walden,9858,39,singer,397133,0,1,4,0.172,0.759,0.598,0.207,0.0995,-14.045,0.053,0.914,113.807,disco
5m1yvpav4CeHUAt5qb1u2A,5iOaTJVTbOO1fNQUiGKSr2,2,1979,year,I Don`t Want Nobody Else (To Dance with You),9,FALSE,Solo,37WGztoQRbNgo55GQCw75B,Narada Michael Walden,9858,39,singer,260600,1,0,4,0.014,0.777,0.697,0.106,0.0642,-12.895,0.0482,0.889,126.195,disco
7JFoeg0arawADjGcz9gBnq,5XRmSuESYUZSa7HauZ71ts,6,1979,year,I Don`t Like Mondays,60,FALSE,Solo,40oYPr305MsT2lsiXr9fX9,The Boomtown Rats,64779,52,band,259093,11,1,4,0.743,0.472,0.464,0,0.153,-6.848,0.0404,0.444,141.35,classic uk pop
7fYozX6MaNmfHoGW7bFTdK,2myey2664YObEQ2hs2YJeE,1,01.01.79,day,Do You Love What You Feel,45,FALSE,Solo,1YLsqPcFg1rj7VvhfwnDWm,Rufus & Chaka Khan,20761,46,band,269333,11,1,4,0.022,0.808,0.773,0.0436,0.654,-11.4,0.0365,0.893,119.944,funk
3gKueIs1reMU7E5PrW8Wo2,5KbCw6ZE8rW4RhoB0UibMZ,2,01.01.78,day,Stay,30,FALSE,Collaboration,1YLsqPcFg1rj7VvhfwnDWm,Rufus & Chaka Khan,20761,46,band,343200,4,0,4,0.436,0.663,0.376,0.0038,0.062,-16.846,0.0362,0.72,95.022,funk
4y1vMFRC4T2P43ovfvOor7,127CLXCibn1ARC1CGExGav,1,01.01.74,day,You Got The Love,35,FALSE,Collaboration,1YLsqPcFg1rj7VvhfwnDWm,Rufus & Chaka Khan,20761,46,band,279760,0,1,4,0.637,0.565,0.695,0.000401,0.256,-10.21,0.0803,0.951,97.246,funk
1OO2Fp9PsnaayiekeXuGJX,127CLXCibn1ARC1CGExGav,8,01.01.74,day,Tell Me Something Good,50,FALSE,Collaboration,1YLsqPcFg1rj7VvhfwnDWm,Rufus & Chaka Khan,20761,46,band,278000,1,1,4,0.616,0.657,0.546,0,0.226,-9.738,0.269,0.757,73.131,funk
4zoZQvmST8gliv9S9L8lUw,3veSKEBvveTdMZk35f6QBs,4,1979,year,Please Don`t Go,52,FALSE,Solo,3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,419910,66,band,230440,6,1,4,0.00805,0.445,0.75,0,0.0358,-7.159,0.035,0.466,95.957,disco
7MHoNRLIc9cnomR6I5nrQi,1ng2mxkqB2RjyiQ8VreJy1,1,1978,year,Do You Feel All Right,7,FALSE,Solo,3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,419910,66,band,311413,1,1,4,0.0659,0.776,0.908,0.00598,0.313,-7.741,0.0569,0.803,122.343,disco
6UvfPLmRDgNCPlaGDQ2CYN,7nb5eaxuDO4jbOxk0euRJv,2,1976,year,Wrap Your Arms Around Me,19,FALSE,Solo,3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,419910,66,band,223667,4,1,4,0.0581,0.883,0.82,0,0.494,-5.779,0.0378,0.962,107.698,disco
3Hya20ZNnlLzGLCpzJR6bv,7nb5eaxuDO4jbOxk0euRJv,7,1976,year,I`m Your Boogie Man,49,FALSE,Solo,3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,419910,66,band,241920,5,0,4,0.0156,0.765,0.927,0.00000597,0.0391,-5.715,0.0399,0.927,113.326,disco
7yGUlLswa3Xb1iMrrCnMnf,7nb5eaxuDO4jbOxk0euRJv,3,1976,year,I Like to Do It,21,FALSE,Solo,3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,419910,66,band,176027,5,0,4,0.0554,0.73,0.98,0.0161,0.357,-6.387,0.0596,0.915,110.545,disco
4mn7iv4DYJxPYbPy5R0nPE,7nb5eaxuDO4jbOxk0euRJv,4,1976,year,(Shake Shake Shake) Shake Your Booty,53,FALSE,Solo,3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,419910,66,band,185640,10,1,4,0.169,0.651,0.945,0.475,0.15,-7.922,0.0361,0.939,112.292,disco
426i8hiYTwwlImNaluBb9C,6H0wsYDvFlATzXHn0IqVpi,6,01.01.79,day,Good Girls Don`t,44,FALSE,Solo,0Nn9YwJzcaeuU1jJL06e3r,The Knack,85851,63,band,189173,2,1,4,0.0327,0.403,0.72,0,0.159,-9.841,0.0395,0.916,176.385,album rock
1HOMkjp0nHMaTnfAkslCQj,6H0wsYDvFlATzXHn0IqVpi,7,01.01.79,day,My Sharona,72,FALSE,Solo,0Nn9YwJzcaeuU1jJL06e3r,The Knack,85851,63,band,295400,0,1,4,0.0589,0.586,0.7,0.00125,0.0318,-9.558,0.0363,0.897,147.245,album rock
5PU1YjafP4hiN9K2uF0xxL,3mo0QtISVowz2Hf3nsXszB,8,19.07.79,day,No Chance,9,FALSE,Solo,6FdBHq8it0smMGkitcgP3e,Moon Martin,2290,34,singer,161720,10,1,4,0.231,0.677,0.485,0.000122,0.361,-8.81,0.0366,0.747,120.218,pub rock
6OPRgLCf7wSWe4bbxIYraH,3mo0QtISVowz2Hf3nsXszB,7,19.07.79,day,Rolene,15,FALSE,Solo,6FdBHq8it0smMGkitcgP3e,Moon Martin,2290,34,singer,216067,0,1,4,0.194,0.647,0.689,0.0000164,0.0772,-6.288,0.0431,0.562,137.057,pub rock
3u9g38eyqu5eJxU4Mhhzam,1DxnK2IpTzpxiDWLZ1xNdK,1,01.01.79,day,This Night Won`t Last Forever,31,FALSE,Solo,2XKBOnP3qXHP2FpzKplAYh,Michael Johnson,28726,50,singer,241267,2,1,4,0.544,0.621,0.439,0,0.0798,-14.18,0.0289,0.666,106.613,mellow gold
44fWBsWA0NalKPjZUVaKBY,5VKyy4iNK1F6aS5bohAMb4,7,15.06.78,day,Almost Like Being In Love,20,FALSE,Solo,2XKBOnP3qXHP2FpzKplAYh,Michael Johnson,28726,50,singer,210400,4,1,4,0.473,0.689,0.324,0.0024,0.0783,-16.505,0.0263,0.569,94.196,mellow gold
1cAHI9tJN6oHMdG4ghlQKY,5VKyy4iNK1F6aS5bohAMb4,6,15.06.78,day,Bluer Than Blue,44,FALSE,Solo,2XKBOnP3qXHP2FpzKplAYh,Michael Johnson,28726,50,singer,179667,8,1,4,0.599,0.356,0.251,0,0.157,-14.24,0.0307,0.395,137.875,mellow gold
5wmVHVCMNO6TfCBcXU0cCk,36xBZHKGsbSbWNZkSy6TH1,5,01.01.79,day,Come to Me,34,FALSE,Solo,10yNnmMFF3U0MW7oeG3bFr,France Joli,7803,36,singer,590987,1,1,4,0.00797,0.716,0.653,0.00204,0.0681,-8.827,0.0579,0.596,132.27,deep disco
5CtKsA5lA75wWaqxrC1r02,56GUb1eplzyqk2gcy9dviI,1,01.01.79,day,Street Life,42,FALSE,Solo,3Bhgbs9kIwl8SuU0eIqN6b,The Crusaders,48589,49,band,678200,5,0,4,0.361,0.537,0.414,0.00119,0.0683,-15.31,0.0554,0.57,110.827,funk
7CCR0i2wUUFsFSHaCMKX36,3PePkqniR5Vh9UjLfaIYoF,1,1973,year,Don`t Let It Get You Down,18,FALSE,Solo,3Bhgbs9kIwl8SuU0eIqN6b,The Crusaders,48589,49,band,183507,8,1,4,0.134,0.821,0.529,0.857,0.0299,-13.157,0.0335,0.969,108.506,funk
0KyYrq0cy5Tqy0u56aDU7h,6Rf2oSu4p6FZUDYQp4nI4Y,3,1972,year,Put It Where You Want It,34,FALSE,Solo,3Bhgbs9kIwl8SuU0eIqN6b,The Crusaders,48589,49,band,320253,5,1,4,0.464,0.855,0.422,0.912,0.0873,-13.883,0.0379,0.907,126.58,funk
2FFIFHOHaw5Yui2i9gQon0,7E2IlAimbzRVjRIqlnMoTI,2,01.01.81,day,I`m So Glad I`m Standing Here Today,13,FALSE,Collaboration,3Bhgbs9kIwl8SuU0eIqN6b,The Crusaders,48589,49,band,304400,1,1,4,0.311,0.469,0.146,0.000746,0.098,-21.715,0.0458,0.314,139.025,funk
4j0lv0uCOp62Qy6PTdTfw9,3JIeRgUCtlMf3y0u0cg5ZN,2,01.01.92,day,So Good So Right,19,FALSE,Solo,2O8VlquQPITO4tT3SWs95W,Brenda Russell,28231,44,singer,203000,2,1,4,0.53,0.499,0.389,0.0000152,0.118,-12.601,0.0526,0.402,73.717,smooth jazz
7esAUabV6rHcj76syr32Uf,3JIeRgUCtlMf3y0u0cg5ZN,1,01.01.92,day,Piano In The Dark,50,FALSE,Solo,2O8VlquQPITO4tT3SWs95W,Brenda Russell,28231,44,singer,320467,5,0,4,0.337,0.737,0.435,0.000309,0.108,-11.983,0.0238,0.407,99.85,smooth jazz
1pH0ZuY6owJ8sao2eZsx7g,3gukkQJ5RLXfmK65qAzXOI,3,01.01.79,day,I Do The Rock,28,FALSE,Solo,5upLeyz8OjRZcbFuXOF59B,Tim Curry,17082,50,singer,281413,0,1,4,0.314,0.811,0.701,0.000318,0.0745,-10.092,0.0335,0.922,104.602,hollywood
1mfOVu9M9P4NfZZvotQ7NV,0fKPL6FCV2Wv1RhLk78Fh4,1,13.03.11,day,Cruel to Be Kind,47,FALSE,Solo,3BqaUtuQmqIHg7B5Bc7fP7,Nick Lowe,54794,51,singer,210107,0,1,4,0.0597,0.697,0.664,0.00000295,0.0427,-10.406,0.0261,0.811,131.686,alternative country
7ekgfH3SBE8L8sj9mxYEz9,00pxyDKZDldl1pUChhI7mB,1,27.02.18,day,Stillsane,2,FALSE,Solo,1VMu2uaJXKmWj4LFZoe5QP,Carolyne Mas,499,14,singer,165834,9,1,4,0.0375,0.594,0.884,0.0000712,0.28,-7.092,0.069,0.722,133.56,-
5iiadi85b2MArbziJVTsEv,71m9h9ZNjxOc5VBaQaYDnV,1,1979,year,Children Of The Sun,39,FALSE,Solo,3XGBZeimYdPt1rLdy0JqrQ,Billy Thorpe,6310,32,band,404493,9,1,4,0.0146,0.326,0.458,0.00287,0.103,-15.654,0.156,0.345,83.261,australian rock
5vIvHVCP0n6EXTMH0fOpAp,5ORcHUdS6M1dH8s6IIfHtO,3,1979,year,You Can`t Change That,44,FALSE,Solo,1VQ7baxc9Okx2YuRnpKMMR,Raydio,4245,45,band,203080,1,0,4,0.27,0.691,0.706,0,0.272,-5.983,0.115,0.892,169.724,yacht rock
1LyztZAErURZdMRAanzgwr,3thdKBYMkEMex90dgfuCMI,5,06.12.79,day,Girl Of My Dreams,10,FALSE,Solo,0typb8qieEFeIgmQ4K03qZ,Bram Tchaikovsky,927,11,band,251143,2,1,4,0.348,0.35,0.469,0.00000371,0.198,-16.884,0.0375,0.587,138.896,power pop
1AWSemPzuGu4A9lVhSsFWJ,5Azni9In90zMkWAFgWh6RE,1,1979,year,Frederick,43,FALSE,Solo,0vYkHhJ48Bs3jWcvZXvOrP,Patti Smith,492015,63,singer,184333,6,0,4,0.171,0.421,0.829,0,0.0835,-8.605,0.0387,0.935,124.87,art rock
77XlfkvXtMwppbEU5sku97,6dx7saKYTu93wHcCuDSvUH,3,03.03.78,day,Because the Night,63,FALSE,Solo,0vYkHhJ48Bs3jWcvZXvOrP,Patti Smith,492015,63,singer,205387,11,0,4,0.0526,0.443,0.797,0,0.0997,-5.329,0.0351,0.521,123.428,art rock
0l2ojmBcphdValknZUVtQg,4kCaBxoVlLShsmGny6xwOT,1,22.01.79,day,Do It Or Die,29,FALSE,Solo,0WgyCbru4tXnMsbTmX4mFw,Atlanta Rhythm Section,106486,53,band,208453,2,1,4,0.529,0.519,0.183,0.000454,0.104,-18.512,0.0316,0.646,170.145,album rock
2ULB9dgB1a77gBlIJJfBKo,6ZjkNCUpuUGbEKyN1MoU1A,2,01.01.97,day,Champagne Jam,26,FALSE,Solo,0WgyCbru4tXnMsbTmX4mFw,Atlanta Rhythm Section,106486,53,band,275027,9,1,4,0.0481,0.522,0.542,0.0732,0.126,-12.638,0.0336,0.717,120.753,album rock
6AE5P3RwJuRL2VK7YmFFef,6ZjkNCUpuUGbEKyN1MoU1A,6,01.01.97,day,I`m Not Gonna Let It Bother Me Tonight,17,FALSE,Solo,0WgyCbru4tXnMsbTmX4mFw,Atlanta Rhythm Section,106486,53,band,248067,7,1,4,0.11,0.52,0.447,0.0000234,0.195,-12.183,0.0331,0.55,117.592,album rock
6rupVcl7ao5IKUNDCPq3jN,6ZjkNCUpuUGbEKyN1MoU1A,7,01.01.97,day,Neon Nites,11,FALSE,Solo,0WgyCbru4tXnMsbTmX4mFw,Atlanta Rhythm Section,106486,53,band,240373,7,0,4,0.816,0.555,0.259,0.0000234,0.207,-16.059,0.0446,0.329,133.894,album rock
4XWz0bKpnivMY0ShmKextK,4lzXBPISOcbXrF7oTNXxij,6,01.08.74,day,Angel (What In The World`s Come Over Us),16,FALSE,Solo,0WgyCbru4tXnMsbTmX4mFw,Atlanta Rhythm Section,106486,53,band,311000,9,0,4,0.00546,0.406,0.482,0.272,0.13,-13.429,0.0404,0.787,119.827,album rock
7wbPfd2mXbStoZZSnHNd2V,1MzEdKoD6mxji2q7k3rRcw,3,01.01.78,day,Reunited,52,FALSE,Solo,6qI4LTzMRpTxRzMZPvv2C6,Peaches & Herb,62756,51,duo,345240,5,0,4,0.857,0.561,0.501,0.0106,0.135,-9.544,0.0266,0.339,75.68,classic soul
5o89Bf80t8ko3uNXJkYoVs,1MzEdKoD6mxji2q7k3rRcw,2,01.01.78,day,Shake Your Groove Thing,57,FALSE,Solo,6qI4LTzMRpTxRzMZPvv2C6,Peaches & Herb,62756,51,duo,346133,9,1,4,0.415,0.863,0.726,0.0299,0.0735,-6.649,0.0494,0.93,132.574,classic soul
5RoOIuOOyMLfreRSCVbQ9n,2gZZ4k9lHr3FMGkPdeCwka,1,1968,year,United,12,FALSE,Solo,6qI4LTzMRpTxRzMZPvv2C6,Peaches & Herb,62756,51,duo,169400,0,1,4,0.314,0.404,0.533,0.0000248,0.569,-8.424,0.0307,0.568,157.803,classic soul
3v6QaZYVz7ozFrJfoP7NaP,2gZZ4k9lHr3FMGkPdeCwka,10,1968,year,The Ten Commandments of Love,9,FALSE,Solo,6qI4LTzMRpTxRzMZPvv2C6,Peaches & Herb,62756,51,duo,209827,11,1,3,0.538,0.478,0.64,0.00000125,0.0414,-8.302,0.0352,0.543,91.217,classic soul
4PmfkBVioVTf6H9JmTa3fH,2gZZ4k9lHr3FMGkPdeCwka,3,1968,year,Two Little Kids,1,FALSE,Solo,6qI4LTzMRpTxRzMZPvv2C6,Peaches & Herb,62756,51,duo,170600,0,1,4,0.657,0.668,0.568,0.00017,0.38,-9.858,0.0266,0.959,105.906,classic soul
0gFZitgVZGlCHVuxRZYBK5,2gZZ4k9lHr3FMGkPdeCwka,8,1968,year,Love Is Strange,2,FALSE,Solo,6qI4LTzMRpTxRzMZPvv2C6,Peaches & Herb,62756,51,duo,182093,0,1,4,0.668,0.646,0.602,0.00000256,0.416,-9.053,0.0273,0.864,104.938,classic soul
5J5sI4bdOVZGylUuYNMJJf,2gZZ4k9lHr3FMGkPdeCwka,5,1968,year,For Your Love,9,FALSE,Solo,6qI4LTzMRpTxRzMZPvv2C6,Peaches & Herb,62756,51,duo,157333,5,1,3,0.483,0.14,0.611,0,0.0628,-8.1,0.0433,0.634,178.733,classic soul
586k2PyloqfKXVFBdX8o6e,1cBoa50AcpXUyWOlOzLDGR,3,01.01.79,day,Weekend,13,FALSE,Solo,6fzgnTv8gVkfFhA6V8Qdsh,Wet Willie,19723,37,band,358493,5,1,4,0.0141,0.631,0.646,0.0000129,0.386,-12.999,0.0394,0.862,115.557,country rock
16UpurYJrJzQFaU7z6MPlV,5ONkibBfgNErs8VScvtsox,4,1977,year,Make You Feel Love Again,1,FALSE,Solo,6fzgnTv8gVkfFhA6V8Qdsh,Wet Willie,19723,37,band,233235,7,1,4,0.36,0.518,0.713,0.000438,0.966,-11.77,0.0626,0.812,134.206,country rock
2vlQWzs5Aa3xxwp6hah3hO,5ONkibBfgNErs8VScvtsox,8,1977,year,Everything That `Cha Do (Will Come Back To You),1,FALSE,Solo,6fzgnTv8gVkfFhA6V8Qdsh,Wet Willie,19723,37,band,437931,4,0,4,0.37,0.58,0.464,0.00285,0.984,-16.207,0.0462,0.712,97.698,country rock
3R1RM9Ruvv6VPgnKUME0La,5ONkibBfgNErs8VScvtsox,2,1977,year,Country Side Of Life,1,FALSE,Solo,6fzgnTv8gVkfFhA6V8Qdsh,Wet Willie,19723,37,band,194522,0,1,4,0.467,0.622,0.575,0,0.929,-11.935,0.198,0.791,95.068,country rock
5x59fPf6emYe4TiPSIm7h7,5ONkibBfgNErs8VScvtsox,9,1977,year,Keep On Smilin`,10,FALSE,Solo,6fzgnTv8gVkfFhA6V8Qdsh,Wet Willie,19723,37,band,407968,7,1,4,0.55,0.63,0.407,0,0.891,-14.493,0.0833,0.769,105.687,country rock
1EI0x3yv1P5AQSq3WaZ6cv,6lOvdgY4etlXV558iatR1o,6,14.11.77,day,Street Corner Serenade,21,FALSE,Solo,6fzgnTv8gVkfFhA6V8Qdsh,Wet Willie,19723,37,band,294280,11,1,4,0.139,0.758,0.623,0.0468,0.169,-10.615,0.0443,0.964,122.351,country rock
7t1fjQogZTmeq1QDMD4btj,30VdMJguVAYSteCk92BNqw,3,01.01.75,day,Dixie Rock,26,FALSE,Solo,6fzgnTv8gVkfFhA6V8Qdsh,Wet Willie,19723,37,band,311627,7,1,4,0.0421,0.35,0.806,0.0244,0.246,-9.678,0.0422,0.589,169.552,country rock
0GFI2nBSM3q1U08LnG6GVV,30VdMJguVAYSteCk92BNqw,9,01.01.75,day,Leona,3,FALSE,Solo,6fzgnTv8gVkfFhA6V8Qdsh,Wet Willie,19723,37,band,278667,7,1,4,0.192,0.581,0.831,0.0382,0.525,-10.841,0.0498,0.826,161.563,country rock
2F4OVzPcb3KXIvQg9MgEXo,6Xs4APmiDQ4IpqOqzKv0Yh,1,1979,year,Days Gone Down (Still Got the Light in Your Eyes),34,FALSE,Solo,7tjbDPvrdvDshcpEMXKRVb,Gerry Rafferty,127551,63,band,387640,10,1,4,0.143,0.546,0.563,0.0598,0.0885,-12.636,0.04,0.518,123.599,album rock
2driker1cw5aV1KqgyPx1p,35yZZTWeSrszSKjRlFETwf,8,1978,year,Home and Dry,30,FALSE,Solo,7tjbDPvrdvDshcpEMXKRVb,Gerry Rafferty,127551,63,band,297000,1,1,4,0.127,0.564,0.386,0.0000128,0.155,-11.703,0.0278,0.341,103.47,album rock
2Xb6wJYGi0QXwURw5WWvI5,35yZZTWeSrszSKjRlFETwf,3,1978,year,Right Down the Line,65,FALSE,Solo,7tjbDPvrdvDshcpEMXKRVb,Gerry Rafferty,127551,63,band,267773,0,1,4,0.213,0.783,0.322,0.00243,0.114,-15.091,0.0343,0.77,128.226,album rock
5gOd6zDC8vhlYjqbQdJVWP,35yZZTWeSrszSKjRlFETwf,2,1978,year,Baker Street,67,FALSE,Solo,7tjbDPvrdvDshcpEMXKRVb,Gerry Rafferty,127551,63,band,365627,7,1,4,0.0929,0.497,0.349,0.028,0.259,-14,0.0297,0.421,113.762,album rock
55wl56WlKI85UBNZoFxe9P,4SpkNYHb0pnT9n6gEqkSvM,2,1979,year,Just When I Needed You Most,57,FALSE,Solo,6IRQiyNmNGjGlrmEl0iArm,Randy VanWarmer,8025,48,singer,241747,9,1,4,0.615,0.583,0.313,0,0.121,-14.36,0.0256,0.346,96.717,soft rock
7fI2W0NI8FxUAfsBKR8QcE,5ZsIng5dRn5FT7TKhx4eqX,1,1979,year,You Take My Breath Away,25,FALSE,Solo,0UUErweJscAbuxMmVo8MON,Rex Smith,17624,41,singer,197560,11,1,4,0.448,0.307,0.59,0.0000106,0.42,-7.887,0.036,0.297,141.502,soft rock
7aUeF1jaMeEA1ydV7vit1X,6brPlzSCD2ucBdhqmasvdf,3,18.11.16,day,Light My Fire / 137 Disco Heaven,13,FALSE,Solo,7GPNaPWw3STF8NYp39pd8G,Amii Stewart,27349,51,singer,504373,2,1,4,0.00416,0.623,0.804,0.386,0.0829,-7.652,0.0917,0.814,133.055,disco
06fLf0fUQpPn3GGcYkXIht,3V1RPsRRFzQM3pSgHxMRYr,2,09.03.79,day,You Angel You,25,FALSE,Solo,2utNxkLhreF1oIfO8kQT3q,Manfred Mann`s Earth Band,177678,60,band,242227,9,1,4,0.00722,0.527,0.515,0.0348,0.242,-11.812,0.0293,0.691,127.587,album rock
3u2s7Dppp5ID2MxKnqxFyh,26KSRCe7hYlBnONSypsaEM,1,27.08.76,day,Blinded by the Light,59,FALSE,Solo,2utNxkLhreF1oIfO8kQT3q,Manfred Mann`s Earth Band,177678,60,band,428133,5,1,4,0.291,0.456,0.696,0.000207,0.0853,-10,0.0653,0.508,142.156,album rock
3PHPlTmRwOtmJglZfWkqh5,49XeWorlh4MXcslygZb0Kf,2,15.03.79,day,Since I Don`t Have You,38,FALSE,Solo,6kEsKkXuE4olX7m3mNLZkS,Art Garfunkel,247900,52,singer,218800,7,1,4,0.748,0.48,0.349,0.000446,0.382,-10.309,0.0296,0.489,65.611,adult standards
