,popularity_song,explicit,song_type,name,followers,popularity_artist,artist_type,duration_ms,key,mode,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
192,77,1,0,20,14877177,93,0,160184,1,1,0.779,0.699,0.304,0.000993,0.137,-11.192,0.0993,0.271,119.705
193,77,1,0,20,14877177,93,0,110886,9,0,0.661,0.592,0.457,0.000331,0.146,-6.081,0.0603,0.225,146.04
194,73,0,0,20,14877177,93,0,186268,11,0,0.1,0.414,0.416,0.179,0.131,-8.024,0.0251,0.196,159.91
195,67,1,0,20,14877177,93,0,115194,1,1,0.0216,0.873,0.663,0.000356,0.0867,-4.086,0.15,0.525,135.499
196,83,1,0,20,14877177,93,0,119133,0,0,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0.242,0.437,134.021
197,80,1,0,20,14877177,93,0,95467,7,0,0.847,0.734,0.57,2.14e-05,0.112,-7.066,0.133,0.689,129.953
198,74,1,0,20,14877177,93,0,120027,11,0,0.782,0.746,0.251,0.00203,0.106,-16.169,0.259,0.18,139.999
199,71,1,0,20,14877177,93,0,144733,11,0,0.585,0.769,0.156,0.015,0.102,-10.7,0.035,0.527,105.95
200,69,1,0,20,14877177,93,0,163202,9,0,0.307,0.731,0.204,0.0109,0.0989,-11.314,0.0369,0.191,142.141
201,74,1,0,20,14877177,93,0,129720,3,0,0.768,0.735,0.197,0.000276,0.296,-13.378,0.537,0.383,147.899
202,71,0,0,21,489958,69,2,230973,8,1,0.254,0.557,0.511,0.0,0.099,-6.788,0.0291,0.602,156.042
203,65,0,0,21,489958,69,2,241147,7,1,0.257,0.496,0.632,1.07e-06,0.109,-4.933,0.0282,0.278,156.034
204,54,0,0,21,489958,69,2,198227,7,1,0.107,0.584,0.771,0.0,0.0844,-5.322,0.0514,0.686,184.114
205,56,0,0,21,489958,69,2,226320,9,1,0.231,0.499,0.822,0.0,0.175,-6.464,0.0573,0.518,169.987
206,67,0,0,22,1734657,80,2,210133,10,1,0.165,0.602,0.463,0.00968,0.0975,-9.666,0.0279,0.454,142.635
207,70,0,0,22,1734657,80,2,180907,8,1,0.133,0.607,0.575,2.52e-06,0.0566,-7.066,0.0252,0.504,78.341
208,59,0,0,22,1734657,80,2,248053,4,1,0.865,0.641,0.0628,4.08e-06,0.105,-14.155,0.0417,0.275,129.004
209,69,0,0,22,1734657,80,2,253200,6,1,0.00967,0.642,0.762,5.72e-05,0.182,-7.411,0.0296,0.605,113.038
210,62,0,0,22,1734657,80,2,244147,9,1,0.0143,0.534,0.666,0.0615,0.113,-9.471,0.0335,0.59,87.401
211,75,0,0,22,1734657,80,2,293293,9,1,0.205,0.392,0.37,0.0096,0.0821,-10.888,0.0298,0.512,48.718
212,63,0,0,22,1734657,80,2,222413,2,0,0.0682,0.543,0.75,0.0166,0.125,-7.071,0.0282,0.758,88.107
213,73,0,0,23,163688,68,1,204878,7,1,0.00175,0.666,0.728,4.26e-06,0.0429,-5.808,0.0419,0.51,122.996
214,76,0,0,24,2256060,90,2,209213,5,1,0.161,0.753,0.66,0.0,0.236,-6.542,0.133,0.182,95.003
215,81,0,0,24,2256060,90,2,212120,5,0,0.298,0.656,0.721,0.0,0.173,-5.665,0.122,0.468,148.066
216,61,1,0,25,3440813,88,0,213402,1,1,0.0557,0.678,0.76,0.0,0.359,-5.546,0.221,0.24,96.044
217,58,1,0,25,3440813,88,0,192099,2,1,0.0871,0.603,0.67,0.0,0.326,-4.809,0.25,0.159,89.842
218,57,1,0,25,3440813,88,0,238203,8,1,0.0284,0.682,0.639,0.0,0.197,-4.406,0.292,0.183,89.09
219,56,1,0,25,3440813,88,0,246793,8,1,0.246,0.49,0.651,0.0,0.233,-6.24,0.251,0.46,164.213
220,55,1,0,25,3440813,88,0,181274,4,0,0.593,0.609,0.836,0.0,0.466,-3.442,0.264,0.584,72.099
221,47,1,0,25,3440813,88,0,211685,7,1,0.167,0.784,0.608,0.0,0.0871,-5.885,0.245,0.382,90.713
222,57,1,0,25,3440813,88,0,282667,2,1,0.0515,0.63,0.628,0.0,0.091,-4.016,0.327,0.266,121.307
223,49,1,0,25,3440813,88,0,184110,2,1,0.0175,0.781,0.764,0.0,0.102,-3.252,0.164,0.352,146.03
224,62,1,0,25,3440813,88,0,227809,4,1,0.665,0.515,0.431,0.0,0.147,-8.251,0.257,0.184,141.392
225,46,1,0,25,3440813,88,0,201255,6,1,0.0609,0.647,0.59,0.0,0.381,-9.931,0.247,0.415,92.275
226,72,1,0,26,2449216,83,0,129547,1,1,0.257,0.881,0.623,1.5e-06,0.0964,-9.662,0.119,0.745,88.953
227,82,1,0,27,39945500,99,0,217925,1,1,0.0589,0.835,0.626,6e-05,0.396,-5.833,0.125,0.35,91.03
228,81,1,0,27,39945500,99,0,238614,7,1,0.0164,0.912,0.412,0.013,0.104,-8.074,0.124,0.422,154.983
229,80,1,0,27,39945500,99,0,210747,8,1,0.0891,0.586,0.909,0.000109,0.119,-6.474,0.0705,0.757,93.394
230,83,1,0,27,39945500,99,0,198973,7,1,0.0332,0.754,0.449,8.29e-05,0.552,-9.211,0.109,0.357,77.169
231,73,1,0,27,39945500,99,0,214467,11,0,0.279,0.899,0.586,0.0,0.0836,-7.866,0.344,0.492,150.001
232,73,1,0,27,39945500,99,0,205147,4,0,0.0456,0.755,0.575,0.00124,0.276,-8.393,0.0678,0.49,85.987
233,66,1,0,27,39945500,99,0,302173,1,1,0.0249,0.413,0.677,0.0,0.0793,-5.12,0.255,0.0845,172.501
234,68,1,0,27,39945500,99,0,163974,10,0,0.128,0.761,0.598,0.0,0.0839,-7.249,0.182,0.447,173.897
235,66,1,0,27,39945500,99,0,184960,1,1,0.015,0.758,0.474,0.0,0.116,-8.72,0.146,0.0541,76.062
236,66,1,0,27,39945500,99,0,162800,7,0,0.013,0.888,0.372,0.0,0.184,-10.254,0.358,0.123,133.998
237,64,1,0,27,39945500,99,0,195720,2,1,0.161,0.529,0.69,0.0,0.498,-7.87,0.74,0.311,170.54
238,63,1,0,27,39945500,99,0,216333,1,1,0.0481,0.487,0.849,0.0,0.143,-5.432,0.246,0.52,152.093
239,64,0,0,27,39945500,99,0,247893,1,1,0.477,0.775,0.482,0.0456,0.11,-11.269,0.0357,0.134,136.016
240,68,1,0,27,39945500,99,0,262453,0,1,0.037,0.766,0.271,0.0,0.175,-5.697,0.0412,0.0371,116.02
241,65,1,0,27,39945500,99,0,157605,10,0,0.117,0.85,0.473,0.0105,0.108,-5.747,0.209,0.38,85.454
242,63,1,0,27,39945500,99,0,136187,9,0,0.133,0.607,0.596,0.0,0.123,-9.09,0.358,0.149,77.324
243,66,0,0,27,39945500,99,0,182080,0,0,0.133,0.807,0.32,0.000328,0.101,-8.152,0.0582,0.298,94.99
244,63,1,0,27,39945500,99,0,206027,9,0,0.85,0.686,0.215,0.000123,0.106,-13.54,0.0387,0.273,91.998
245,62,1,0,27,39945500,99,0,226907,1,1,0.727,0.698,0.547,0.0,0.159,-7.607,0.315,0.548,83.801
246,61,1,0,27,39945500,99,0,207307,2,1,0.106,0.657,0.571,0.00121,0.0735,-12.519,0.14,0.626,167.961
247,62,1,0,27,39945500,99,0,219960,0,1,0.422,0.5,0.448,8.03e-06,0.115,-10.977,0.442,0.104,144.204
248,60,1,0,27,39945500,99,0,309560,10,0,0.406,0.558,0.415,0.0,0.36,-7.355,0.358,0.317,127.096
249,78,1,0,27,39945500,99,0,298941,11,1,0.304,0.804,0.459,0.0862,0.11,-11.556,0.039,0.372,111.963
250,68,1,0,27,39945500,99,0,189230,1,1,0.0343,0.872,0.389,0.000679,0.0941,-8.343,0.0634,0.156,131.012
251,72,1,0,27,39945500,99,0,210937,9,0,0.108,0.927,0.488,0.0,0.196,-9.433,0.42,0.605,133.987
252,63,1,0,27,39945500,99,0,218674,10,0,0.0621,0.617,0.492,0.0,0.484,-7.588,0.448,0.208,141.953
253,64,0,0,27,39945500,99,0,216558,7,0,0.0521,0.724,0.548,7.4e-06,0.104,-8.062,0.0497,0.392,98.017
254,70,1,0,27,39945500,99,0,219692,8,0,0.11,0.768,0.282,0.0208,0.113,-10.348,0.0863,0.175,97.043
255,59,1,0,27,39945500,99,0,107673,11,1,0.755,0.719,0.354,0.00969,0.349,-10.461,0.104,0.205,123.152
256,62,0,0,27,39945500,99,0,205163,7,1,0.235,0.834,0.527,0.00968,0.632,-10.4,0.193,0.319,105.86
257,68,1,0,27,39945500,99,0,283551,7,0,0.234,0.787,0.69,0.0,0.112,-6.206,0.404,0.465,171.029
258,58,1,0,27,39945500,99,0,228438,1,1,0.0111,0.636,0.568,0.0,0.117,-8.441,0.419,0.438,82.495
259,57,0,0,27,39945500,99,0,153725,11,0,0.379,0.76,0.227,0.0017,0.355,-8.327,0.15,0.279,96.912
260,56,1,0,27,39945500,99,0,305374,4,1,0.736,0.519,0.576,0.0,0.371,-9.162,0.414,0.373,87.983
261,57,1,0,27,39945500,99,0,143214,7,1,0.0117,0.801,0.813,3.79e-06,0.157,-6.404,0.23,0.403,129.962
262,72,1,0,27,39945500,99,0,245227,10,0,0.0873,0.545,0.478,0.0,0.114,-11.066,0.287,0.317,92.326
263,64,1,0,27,39945500,99,0,241400,1,1,0.0145,0.739,0.472,7.27e-06,0.207,-11.204,0.156,0.289,80.03
264,61,1,0,27,39945500,99,0,189853,0,1,0.0237,0.836,0.439,0.0,0.617,-9.628,0.148,0.241,133.937
265,60,1,0,27,39945500,99,0,209413,7,1,0.0244,0.789,0.608,0.0,0.368,-8.288,0.189,0.271,129.958
266,64,1,0,27,39945500,99,0,240653,7,1,0.0319,0.589,0.673,5.68e-06,0.108,-7.082,0.167,0.209,193.783
267,58,1,0,27,39945500,99,0,255787,2,1,0.000855,0.7,0.721,0.00112,0.257,-7.296,0.0447,0.0378,100.003
268,58,1,0,27,39945500,99,0,297373,6,0,0.352,0.44,0.421,1.33e-05,0.136,-11.399,0.154,0.116,87.629
269,65,1,0,27,39945500,99,0,238120,1,0,0.0829,0.711,0.254,0.0,0.0865,-14.404,0.0863,0.253,79.904
270,62,1,0,27,39945500,99,0,333947,0,1,0.618,0.635,0.319,1.69e-06,0.117,-8.727,0.118,0.327,118.844
271,57,1,0,27,39945500,99,0,253533,6,1,0.0819,0.613,0.738,0.0,0.32,-6.926,0.311,0.341,82.833
272,55,1,0,27,39945500,99,0,328907,9,0,0.137,0.4,0.574,0.0,0.381,-7.593,0.0494,0.199,128.584
273,74,0,0,27,39945500,99,0,267067,2,1,0.00302,0.903,0.621,0.000186,0.0504,-8.132,0.0578,0.553,134.969
274,65,1,0,27,39945500,99,0,275840,11,0,0.19,0.735,0.41,0.0,0.341,-8.735,0.2,0.164,114.812
275,68,1,0,27,39945500,99,0,181933,11,1,0.329,0.743,0.571,0.0,0.522,-8.038,0.505,0.571,172.056
276,63,1,0,27,39945500,99,0,177733,7,1,0.23,0.835,0.756,0.0,0.0801,-3.789,0.382,0.87,173.0
277,67,1,0,27,39945500,99,0,241853,1,1,0.024,0.715,0.561,0.0,0.0769,-7.605,0.0721,0.297,100.076
278,60,1,0,27,39945500,99,0,310933,7,0,0.535,0.827,0.477,0.0,0.136,-10.408,0.275,0.558,95.03
279,61,1,0,27,39945500,99,0,180667,2,1,0.0239,0.857,0.639,0.0,0.121,-8.622,0.128,0.477,105.504
280,56,1,0,27,39945500,99,0,281320,6,1,0.132,0.575,0.515,0.0,0.102,-7.325,0.0324,0.0946,107.945
281,58,1,0,27,39945500,99,0,167653,8,1,0.227,0.798,0.529,0.0,0.114,-9.288,0.482,0.368,78.967
282,50,1,0,27,39945500,99,0,224040,7,1,0.0101,0.819,0.658,0.0,0.0816,-8.417,0.319,0.54,120.108
283,54,1,0,27,39945500,99,0,270200,9,1,0.158,0.771,0.781,0.0,0.185,-6.361,0.147,0.407,109.945
284,52,1,0,27,39945500,99,0,267373,9,0,0.148,0.549,0.772,0.0,0.0574,-5.292,0.148,0.249,137.083
285,51,1,0,27,39945500,99,0,217600,8,0,0.0503,0.844,0.43,0.0,0.0998,-8.44,0.188,0.37,99.915
286,55,1,1,27,39945500,99,0,261867,6,1,0.157,0.632,0.559,0.0,0.121,-5.891,0.52,0.156,140.201
287,51,1,0,27,39945500,99,0,252053,8,0,0.0496,0.653,0.343,4.13e-05,0.304,-11.327,0.115,0.284,103.029
288,48,0,0,27,39945500,99,0,366400,6,1,0.107,0.542,0.672,0.0,0.262,-5.436,0.39,0.281,79.638
289,53,1,0,27,39945500,99,0,236360,0,0,0.168,0.632,0.477,0.0,0.58,-5.802,0.183,0.433,82.046
290,64,1,0,27,39945500,99,0,174120,8,1,0.0365,0.792,0.523,0.0,0.161,-7.856,0.196,0.545,86.311
291,54,0,0,27,39945500,99,0,208947,6,0,0.0209,0.625,0.613,0.0,0.0286,-6.005,0.173,0.737,96.034
292,56,1,0,27,39945500,99,0,233560,4,0,0.0107,0.39,0.847,0.0,0.124,-5.611,0.202,0.448,99.768
293,71,1,0,27,39945500,99,0,258760,5,0,0.0951,0.431,0.894,0.0,0.188,-2.673,0.33,0.604,162.193
294,55,1,1,27,39945500,99,0,234333,7,1,0.00778,0.592,0.809,1.62e-05,0.336,-4.667,0.282,0.272,156.344
295,47,1,1,27,39945500,99,0,313267,0,1,0.434,0.52,0.756,0.0,0.162,-6.472,0.356,0.533,89.453
296,47,1,1,27,39945500,99,0,319387,2,0,0.331,0.517,0.884,2e-06,0.356,-5.581,0.458,0.282,87.275
297,48,1,1,27,39945500,99,0,305520,2,1,0.081,0.429,0.864,0.0,0.331,-5.975,0.603,0.333,100.814
298,62,1,1,27,39945500,99,0,375050,8,1,0.536,0.562,0.544,0.0,0.17,-5.065,0.369,0.231,159.517
299,70,0,0,28,1775543,84,2,178987,4,0,0.00245,0.544,0.854,1.2e-06,0.249,-4.968,0.0289,0.436,91.966
300,74,0,0,29,1955512,81,2,256064,10,0,0.0862,0.561,0.779,0.0,0.078,-5.107,0.0531,0.235,81.965
301,75,1,0,30,3340189,89,0,215364,4,1,0.00587,0.755,0.615,1.75e-06,0.109,-8.245,0.0454,0.039,105.955
302,70,1,0,30,3340189,89,0,129429,8,1,0.136,0.544,0.524,0.0,0.106,-7.914,0.0621,0.117,81.982
303,63,1,0,30,3340189,89,0,173129,8,1,0.0555,0.728,0.517,1.95e-06,0.107,-11.404,0.0629,0.379,111.974
304,74,1,0,30,3340189,89,0,121680,0,0,0.68,0.767,0.538,0.0,0.192,-6.044,0.052,0.343,81.031
305,80,0,0,31,3960729,88,2,195519,11,0,0.00281,0.63,0.694,0.0,0.0719,-6.257,0.0253,0.216,97.005
306,66,0,0,32,1545836,74,2,185440,8,1,0.0651,0.434,0.831,0.0,0.119,-4.774,0.0453,0.596,156.034
307,66,0,0,32,1545836,74,2,178253,1,1,0.0715,0.584,0.621,1.68e-06,0.389,-5.703,0.0443,0.634,92.003
308,68,0,0,32,1545836,74,2,197280,10,1,0.0282,0.575,0.845,0.0,0.0814,-3.838,0.035,0.376,127.997
309,58,0,0,32,1545836,74,2,217413,1,1,0.0326,0.657,0.674,1.88e-05,0.0947,-5.273,0.0319,0.336,106.005
310,57,0,0,32,1545836,74,2,191573,0,1,0.0983,0.466,0.702,1.29e-05,0.242,-4.308,0.032,0.47,150.309
311,60,0,0,32,1545836,74,2,188707,2,1,0.0639,0.652,0.859,0.0,0.0777,-3.746,0.0358,0.491,109.971
312,50,0,0,32,1545836,74,2,158293,3,1,0.155,0.686,0.816,0.0,0.252,-5.953,0.0318,0.871,113.939
313,51,0,0,32,1545836,74,2,224160,0,1,0.401,0.6,0.599,0.0,0.102,-6.102,0.0276,0.496,99.05
314,56,0,0,32,1545836,74,2,164520,6,0,0.316,0.708,0.708,0.0,0.361,-5.12,0.0266,0.667,95.031
315,61,0,0,32,1545836,74,2,220173,11,1,0.56,0.441,0.644,0.0,0.109,-5.774,0.0363,0.349,141.733
316,52,0,0,32,1545836,74,2,186107,0,1,0.38,0.552,0.788,0.0,0.15,-4.112,0.0525,0.641,76.528
317,55,0,0,32,1545836,74,2,207213,7,1,0.635,0.489,0.498,1.91e-06,0.0915,-5.055,0.0259,0.248,141.883
318,60,0,0,32,1545836,74,2,212133,7,1,0.44,0.639,0.678,1.45e-06,0.221,-5.02,0.0278,0.531,106.966
319,61,0,0,33,369335,81,2,208893,5,1,0.0445,0.565,0.855,0.0,0.32,-4.189,0.0557,0.852,74.98
320,66,0,0,33,369335,81,2,196422,6,1,0.214,0.638,0.634,0.0,0.0866,-6.474,0.0468,0.473,92.097
321,62,0,0,33,369335,81,2,211767,9,1,0.0665,0.485,0.834,0.0,0.28,-5.413,0.0715,0.659,90.933
322,66,0,0,33,369335,81,2,197931,9,1,0.243,0.517,0.743,3.36e-06,0.107,-4.336,0.0363,0.664,76.979
323,72,0,0,34,175140,71,2,212067,9,1,0.0183,0.455,0.897,0.0,0.174,-4.879,0.0403,0.728,160.139
324,70,0,0,34,175140,71,2,216960,11,1,0.119,0.555,0.722,0.0,0.0861,-6.005,0.034,0.559,134.058
325,82,0,0,35,12391614,97,2,200379,4,0,0.816,0.511,0.363,0.0317,0.084,-7.65,0.041,0.169,144.892
326,72,0,0,36,18990493,92,1,354947,0,0,0.287,0.39,0.397,0.0,0.207,-9.963,0.0513,0.246,144.031
327,68,0,0,36,18990493,92,1,223080,4,1,0.105,0.807,0.414,2.57e-05,0.0813,-8.903,0.0352,0.502,108.944
328,67,0,0,36,18990493,92,1,214640,5,0,0.0969,0.928,0.526,0.263,0.153,-6.486,0.161,0.753,109.958
329,65,0,0,36,18990493,92,1,163342,7,1,0.673,0.626,0.762,2.1e-06,0.325,-6.846,0.0432,0.766,76.793
330,68,0,0,36,18990493,92,1,179356,10,1,0.365,0.526,0.64,1.3e-06,0.0958,-6.374,0.0472,0.622,117.132
331,74,0,0,36,18990493,92,1,179200,10,1,0.378,0.268,0.459,0.0,0.118,-6.94,0.0346,0.175,64.177
332,65,0,0,36,18990493,92,1,242093,11,0,0.0249,0.406,0.847,3.01e-06,0.375,-5.705,0.0482,0.379,92.245
333,66,0,0,36,18990493,92,1,264253,9,1,0.0184,0.67,0.776,0.00294,0.128,-5.874,0.0356,0.703,130.128
334,59,0,0,36,18990493,92,1,311027,2,1,0.0444,0.456,0.923,0.000296,0.361,-7.398,0.223,0.338,120.004
335,60,0,0,36,18990493,92,1,246973,3,1,0.422,0.42,0.599,0.0,0.159,-6.188,0.0291,0.299,82.336
336,74,0,0,36,18990493,92,1,348227,5,1,0.183,0.744,0.502,0.000228,0.189,-7.719,0.0359,0.66,112.344
337,81,0,0,36,18990493,92,1,209413,5,1,0.0475,0.559,0.868,0.000176,0.776,-5.276,0.17,0.609,156.295
338,57,0,0,36,18990493,92,1,287427,2,1,0.108,0.251,0.894,0.00014,0.37,-5.581,0.0724,0.179,134.96
339,65,0,0,36,18990493,92,1,170787,0,1,0.148,0.51,0.76,0.0116,0.0706,-6.995,0.0411,0.55,118.829
340,74,0,0,37,22390304,97,2,232253,9,0,0.216,0.75,0.404,0.000357,0.0911,-10.178,0.0682,0.0499,95.045
341,68,0,0,37,22390304,97,2,208187,2,1,0.0527,0.613,0.764,0.0,0.197,-6.509,0.136,0.417,160.015
342,63,0,0,37,22390304,97,2,203507,9,1,0.186,0.598,0.504,0.000221,0.34,-9.874,0.0731,0.252,163.954
343,57,0,0,37,22390304,97,2,230467,5,1,0.00525,0.637,0.885,0.000384,0.0658,-5.81,0.0776,0.611,121.952
344,61,0,0,37,22390304,97,2,235800,7,1,0.000975,0.553,0.835,8.57e-06,0.337,-6.918,0.04,0.339,92.0
345,75,0,0,37,22390304,97,2,219200,7,1,0.059,0.649,0.795,0.0,0.132,-5.337,0.163,0.915,160.061
346,67,0,0,37,22390304,97,2,231000,7,1,0.00264,0.592,0.801,0.00126,0.117,-5.522,0.0372,0.502,95.032
347,76,0,0,37,22390304,97,2,231827,5,1,0.0824,0.752,0.708,0.0,0.088,-5.462,0.0525,0.546,96.033
348,53,0,0,37,22390304,97,2,267107,2,1,0.707,0.575,0.462,4.25e-05,0.0898,-8.958,0.0353,0.324,84.994
349,54,0,0,37,22390304,97,2,245560,8,1,0.0438,0.42,0.694,2e-05,0.19,-5.407,0.0504,0.204,183.883
350,62,0,0,37,22390304,97,2,223093,1,0,0.0773,0.602,0.896,8.87e-05,0.0911,-4.267,0.0437,0.641,124.978
351,67,0,0,37,22390304,97,2,232120,7,1,0.00215,0.661,0.729,0.0013,0.0477,-6.561,0.0376,0.668,103.987
352,75,0,0,37,22390304,97,2,219720,3,0,0.00454,0.622,0.469,2.25e-06,0.0335,-6.798,0.0363,0.679,77.019
353,58,0,0,37,22390304,97,2,239427,7,1,0.199,0.53,0.526,3.52e-06,0.14,-8.349,0.0263,0.323,79.025
354,72,0,0,37,22390304,97,2,193147,7,1,0.00957,0.628,0.676,2.65e-05,0.121,-5.911,0.0916,0.75,85.984
355,54,0,0,37,22390304,97,2,260947,5,1,0.0451,0.601,0.786,0.0,0.207,-3.04,0.0301,0.408,114.975
356,48,0,0,37,22390304,97,2,242093,5,1,0.103,0.425,0.945,0.0,0.151,-2.44,0.0575,0.408,162.127
357,61,0,0,37,22390304,97,2,237747,4,1,0.452,0.572,0.758,0.0,0.229,-3.931,0.0465,0.772,163.947
358,64,0,0,37,22390304,97,2,293040,2,1,0.0308,0.521,0.633,0.0,0.401,-5.664,0.0302,0.287,141.887
359,45,0,0,37,22390304,97,2,302267,1,0,0.187,0.549,0.621,0.0,0.127,-5.203,0.0262,0.194,134.008
360,50,0,0,37,22390304,97,2,403933,4,1,0.141,0.57,0.472,1.66e-06,0.111,-5.19,0.0266,0.119,119.443
361,49,0,0,37,22390304,97,2,217173,11,0,0.0141,0.511,0.924,2.81e-06,0.422,-3.105,0.0956,0.569,145.871
362,50,0,0,37,22390304,97,2,367147,10,1,0.663,0.477,0.359,4.67e-05,0.0939,-9.318,0.0324,0.197,158.867
363,59,0,0,37,22390304,97,2,352200,8,1,0.0657,0.519,0.601,0.000691,0.157,-3.72,0.0259,0.218,81.917
364,49,0,0,37,22390304,97,2,290480,2,1,0.828,0.713,0.313,0.0,0.166,-8.717,0.0317,0.537,124.897
365,52,0,0,37,22390304,97,2,240773,7,1,0.111,0.706,0.63,0.0,0.0996,-3.751,0.0295,0.714,118.958
366,56,0,0,37,22390304,97,2,242987,5,1,0.04,0.596,0.709,0.0,0.304,-4.373,0.0275,0.474,100.028
367,68,0,0,37,22390304,97,2,232120,6,1,0.178,0.687,0.745,1.59e-05,0.111,-4.432,0.0379,0.435,129.966
368,58,0,0,37,22390304,97,2,295333,7,1,0.0687,0.55,0.64,0.0,0.131,-4.448,0.0266,0.197,95.487
369,46,0,0,37,22390304,97,2,226307,10,1,0.0799,0.606,0.826,0.0,0.189,-4.974,0.0557,0.486,128.052
370,73,0,0,37,22390304,97,2,236267,2,1,0.131,0.617,0.741,0.0,0.0772,-3.97,0.0311,0.306,118.984
371,57,0,0,37,22390304,97,2,235413,0,1,0.324,0.58,0.357,0.0,0.101,-8.082,0.027,0.212,92.598
372,46,0,0,37,22390304,97,2,263213,6,1,0.153,0.469,0.449,4.67e-06,0.112,-4.152,0.0274,0.285,133.939
373,45,0,0,37,22390304,97,2,245427,5,1,0.0339,0.444,0.727,0.0,0.111,-3.682,0.033,0.41,160.989
374,55,0,1,37,22390304,97,2,264960,1,1,0.37,0.491,0.475,0.0,0.118,-7.405,0.0268,0.174,147.988
375,61,1,0,38,509718,72,0,162133,1,0,0.175,0.854,0.708,0.0,0.241,-5.805,0.244,0.172,118.032
376,71,1,0,38,509718,72,0,197079,1,1,0.525,0.921,0.607,1.12e-06,0.123,-7.397,0.209,0.753,140.071
377,68,0,0,39,561087,76,1,166573,11,1,0.152,0.758,0.867,0.0,0.308,-5.087,0.0475,0.964,102.018
378,71,0,0,39,561087,76,1,184080,6,1,0.593,0.725,0.437,0.0,0.0842,-9.602,0.0575,0.759,83.985
379,66,0,0,39,561087,76,1,176893,8,1,0.295,0.65,0.782,0.0,0.107,-4.295,0.0721,0.944,171.988
380,65,0,0,39,561087,76,1,191827,11,1,0.125,0.497,0.805,0.0,0.167,-3.995,0.0332,0.696,166.048
381,64,0,0,39,561087,76,1,206507,5,1,0.305,0.687,0.793,3.23e-06,0.1,-3.577,0.0333,0.673,100.991
382,64,0,0,39,561087,76,1,207733,3,1,0.0685,0.615,0.632,0.0,0.108,-5.382,0.0374,0.56,152.035
383,66,0,0,40,11540891,85,2,358053,11,1,0.0816,0.764,0.887,0.000108,0.847,-3.725,0.0738,0.721,118.421
384,53,0,0,40,11540891,85,2,293120,8,1,0.0179,0.754,0.836,2.53e-06,0.35,-4.703,0.0425,0.965,131.131
385,79,0,0,40,11540891,85,2,293827,11,0,0.0236,0.92,0.654,0.0158,0.0359,-3.051,0.0401,0.847,117.046
386,69,0,0,40,11540891,85,2,238733,11,0,0.23,0.888,0.815,0.000424,0.127,-4.909,0.0404,0.961,127.273
387,62,0,0,40,11540891,85,2,245560,2,1,0.541,0.624,0.512,0.00478,0.26,-10.041,0.0297,0.685,93.059
388,61,0,0,40,11540891,85,2,362373,6,0,0.0219,0.846,0.922,0.355,0.0623,-4.206,0.0438,0.899,122.195
389,39,0,1,40,11540891,85,2,254120,5,1,0.117,0.82,0.952,0.000258,0.106,-4.778,0.0723,0.36,121.949
390,50,0,0,40,11540891,85,2,255987,1,1,0.146,0.739,0.96,3.68e-05,0.38,-2.293,0.0581,0.722,125.02
391,39,0,0,40,11540891,85,2,229000,7,1,0.108,0.476,0.596,0.0,0.137,-4.234,0.0707,0.549,80.738
392,51,0,0,40,11540891,85,2,280600,3,1,0.236,0.745,0.799,0.000733,0.421,-4.562,0.0465,0.368,131.398
393,55,0,0,40,11540891,85,2,279160,8,1,0.0583,0.708,0.655,2.1e-06,0.11,-2.69,0.0883,0.545,89.99
394,62,0,0,40,11540891,85,2,337733,4,0,0.038,0.854,0.673,0.000227,0.255,-3.132,0.185,0.955,95.0
395,55,0,0,40,11540891,85,2,343960,1,1,0.248,0.802,0.468,0.0006,0.32,-8.629,0.0378,0.586,129.937
396,66,0,0,40,11540891,85,2,284160,0,0,0.205,0.859,0.905,0.00825,0.322,-5.539,0.129,0.73,89.945
397,63,0,0,40,11540891,85,2,345600,11,1,0.639,0.651,0.402,8.09e-05,0.0764,-9.303,0.0281,0.256,119.878
398,61,0,0,40,11540891,85,2,319307,8,1,0.43,0.794,0.798,1.15e-05,0.114,-5.639,0.0366,0.265,100.338
399,58,0,0,40,11540891,85,2,297400,1,1,0.0367,0.608,0.816,0.000554,0.116,-5.926,0.11,0.507,114.484
400,54,0,0,40,11540891,85,2,247133,8,1,0.00712,0.802,0.869,0.241,0.0585,-5.03,0.0457,0.339,114.139
401,54,0,0,40,11540891,85,2,258267,3,0,0.0268,0.761,0.799,6.22e-05,0.17,-6.247,0.0449,0.906,138.825
402,43,0,0,40,11540891,85,2,217667,4,1,0.96,0.251,0.12,0.000769,0.111,-15.419,0.0364,0.126,85.385
403,54,0,0,40,11540891,85,2,220040,1,1,0.0793,0.794,0.741,0.000292,0.116,-6.494,0.0394,0.856,114.489
404,47,0,0,40,11540891,85,2,364400,11,1,0.0473,0.878,0.93,0.0155,0.111,-4.705,0.0822,0.895,119.331
405,45,0,1,40,11540891,85,2,221600,9,1,0.383,0.454,0.664,3.04e-06,0.246,-6.557,0.0841,0.696,79.88
406,56,0,0,40,11540891,85,2,253000,1,1,0.0135,0.807,0.741,0.0316,0.06,-4.472,0.083,0.558,108.989
407,53,0,1,40,11540891,85,2,460000,8,1,0.82,0.349,0.432,0.085,0.191,-9.554,0.0384,0.137,82.935
408,56,0,0,40,11540891,85,2,393307,5,1,0.0152,0.862,0.595,0.000343,0.104,-4.655,0.121,0.502,103.168
